"","num_id","s_id","Turbidity","Nitrogen","dominant_landcover","Longitude","lat","E.Coli","Phosphorus","period","Trend","percent_annual_change"
"1243",1243,"NAT-DN04",120,120,"Pastoral",169.7479876,-46.23727757,119,120,"2008-2017","Indeterminate","0-1% improving"
"1246",1246,"NAT-DN04",120,323,"Pastoral",169.7479876,-46.23727757,119,120,"2008-2017","Indeterminate","0-1% improving"
"1250",1250,"NAT-DN04",120,251,"Pastoral",169.7479876,-46.23727757,119,120,"2008-2017","Indeterminate","0-1% improving"
"1251",1251,"NAT-DN05",336,120,"Pastoral",168.796724630494,-46.3894404064308,119,120,"2008-2017","Improving",">2% improving"
"1255",1255,"NAT-DN05",336,251,"Pastoral",168.796724630494,-46.3894404064308,119,120,"2008-2017","Improving",">2% improving"
"1258",1258,"NAT-DN05",336,323,"Pastoral",168.796724630494,-46.3894404064308,119,120,"2008-2017","Improving",">2% improving"
"1260",1260,"NAT-DN05",252,120,"Pastoral",168.796724630494,-46.3894404064308,119,120,"2008-2017","Improving",">2% improving"
"1264",1264,"NAT-DN05",252,251,"Pastoral",168.796724630494,-46.3894404064308,119,120,"2008-2017","Improving",">2% improving"
"1267",1267,"NAT-DN05",252,323,"Pastoral",168.796724630494,-46.3894404064308,119,120,"2008-2017","Improving",">2% improving"
"1269",1269,"NAT-DN05",120,120,"Pastoral",168.796724630494,-46.3894404064308,119,120,"2008-2017","Improving",">2% improving"
"1273",1273,"NAT-DN05",120,251,"Pastoral",168.796724630494,-46.3894404064308,119,120,"2008-2017","Improving",">2% improving"
"1276",1276,"NAT-DN05",120,323,"Pastoral",168.796724630494,-46.3894404064308,119,120,"2008-2017","Improving",">2% improving"
"1279",1279,"NAT-DN06",336,120,"Pastoral",168.561467430689,-45.5594017593903,234,120,"2008-2017","Indeterminate","0-1% improving"
"1280",1280,"NAT-DN06",336,322,"Pastoral",168.561467430689,-45.5594017593903,234,120,"2008-2017","Indeterminate","0-1% improving"
"1283",1283,"NAT-DN06",336,120,"Pastoral",168.561467430689,-45.5594017593903,120,120,"2008-2017","Indeterminate","0-1% improving"
"1287",1287,"NAT-DN06",336,251,"Pastoral",168.561467430689,-45.5594017593903,120,120,"2008-2017","Indeterminate","0-1% improving"
"1289",1289,"NAT-DN06",336,322,"Pastoral",168.561467430689,-45.5594017593903,120,120,"2008-2017","Indeterminate","0-1% improving"
"1290",1290,"NAT-DN06",336,251,"Pastoral",168.561467430689,-45.5594017593903,234,120,"2008-2017","Indeterminate","0-1% improving"
"1297",1297,"NAT-DN06",120,120,"Pastoral",168.561467430689,-45.5594017593903,234,120,"2008-2017","Indeterminate","0-1% improving"
"1298",1298,"NAT-DN06",120,322,"Pastoral",168.561467430689,-45.5594017593903,234,120,"2008-2017","Indeterminate","0-1% improving"
"1301",1301,"NAT-DN06",120,120,"Pastoral",168.561467430689,-45.5594017593903,120,120,"2008-2017","Indeterminate","0-1% improving"
"1305",1305,"NAT-DN06",120,251,"Pastoral",168.561467430689,-45.5594017593903,120,120,"2008-2017","Indeterminate","0-1% improving"
"1307",1307,"NAT-DN06",120,322,"Pastoral",168.561467430689,-45.5594017593903,120,120,"2008-2017","Indeterminate","0-1% improving"
"1308",1308,"NAT-DN06",120,251,"Pastoral",168.561467430689,-45.5594017593903,234,120,"2008-2017","Indeterminate","0-1% improving"
"1315",1315,"NAT-DN06",252,120,"Pastoral",168.561467430689,-45.5594017593903,234,120,"2008-2017","Indeterminate","0-1% improving"
"1316",1316,"NAT-DN06",252,322,"Pastoral",168.561467430689,-45.5594017593903,234,120,"2008-2017","Indeterminate","0-1% improving"
"1319",1319,"NAT-DN06",252,120,"Pastoral",168.561467430689,-45.5594017593903,120,120,"2008-2017","Indeterminate","0-1% improving"
"1323",1323,"NAT-DN06",252,251,"Pastoral",168.561467430689,-45.5594017593903,120,120,"2008-2017","Indeterminate","0-1% improving"
"1325",1325,"NAT-DN06",252,322,"Pastoral",168.561467430689,-45.5594017593903,120,120,"2008-2017","Indeterminate","0-1% improving"
"1326",1326,"NAT-DN06",252,251,"Pastoral",168.561467430689,-45.5594017593903,234,120,"2008-2017","Indeterminate","0-1% improving"
"1332",1332,"NAT-DN07",336,323,"Pastoral",168.427766948936,-45.7162088027125,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1335",1335,"NAT-DN07",336,323,"Pastoral",168.427766948936,-45.7162088027125,221,120,"2008-2017","Indeterminate","0-1% worsening"
"1336",1336,"NAT-DN07",336,251,"Pastoral",168.427766948936,-45.7162088027125,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1340",1340,"NAT-DN07",336,120,"Pastoral",168.427766948936,-45.7162088027125,221,120,"2008-2017","Indeterminate","0-1% worsening"
"1341",1341,"NAT-DN07",336,120,"Pastoral",168.427766948936,-45.7162088027125,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1346",1346,"NAT-DN07",336,251,"Pastoral",168.427766948936,-45.7162088027125,221,120,"2008-2017","Indeterminate","0-1% worsening"
"1350",1350,"NAT-DN07",120,323,"Pastoral",168.427766948936,-45.7162088027125,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1353",1353,"NAT-DN07",120,323,"Pastoral",168.427766948936,-45.7162088027125,221,120,"2008-2017","Indeterminate","0-1% worsening"
"1354",1354,"NAT-DN07",120,251,"Pastoral",168.427766948936,-45.7162088027125,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1358",1358,"NAT-DN07",120,120,"Pastoral",168.427766948936,-45.7162088027125,221,120,"2008-2017","Indeterminate","0-1% worsening"
"1359",1359,"NAT-DN07",120,120,"Pastoral",168.427766948936,-45.7162088027125,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1364",1364,"NAT-DN07",120,251,"Pastoral",168.427766948936,-45.7162088027125,221,120,"2008-2017","Indeterminate","0-1% worsening"
"1368",1368,"NAT-DN07",252,323,"Pastoral",168.427766948936,-45.7162088027125,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1371",1371,"NAT-DN07",252,323,"Pastoral",168.427766948936,-45.7162088027125,221,120,"2008-2017","Indeterminate","0-1% worsening"
"1372",1372,"NAT-DN07",252,251,"Pastoral",168.427766948936,-45.7162088027125,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1376",1376,"NAT-DN07",252,120,"Pastoral",168.427766948936,-45.7162088027125,221,120,"2008-2017","Indeterminate","0-1% worsening"
"1377",1377,"NAT-DN07",252,120,"Pastoral",168.427766948936,-45.7162088027125,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1382",1382,"NAT-DN07",252,251,"Pastoral",168.427766948936,-45.7162088027125,221,120,"2008-2017","Indeterminate","0-1% worsening"
"1389",1389,"NAT-DN09",251,120,"Native",167.685996922745,-46.1307733359097,219,120,"2008-2017","Indeterminate","1-2% improving"
"1394",1394,"NAT-DN09",251,322,"Native",167.685996922745,-46.1307733359097,120,120,"2008-2017","Indeterminate","1-2% improving"
"1395",1395,"NAT-DN09",251,322,"Native",167.685996922745,-46.1307733359097,219,120,"2008-2017","Indeterminate","1-2% improving"
"1396",1396,"NAT-DN09",251,251,"Native",167.685996922745,-46.1307733359097,120,120,"2008-2017","Indeterminate","1-2% improving"
"1400",1400,"NAT-DN09",251,251,"Native",167.685996922745,-46.1307733359097,219,120,"2008-2017","Indeterminate","1-2% improving"
"1401",1401,"NAT-DN09",251,120,"Native",167.685996922745,-46.1307733359097,120,120,"2008-2017","Indeterminate","1-2% improving"
"1407",1407,"NAT-DN09",120,120,"Native",167.685996922745,-46.1307733359097,219,120,"2008-2017","Indeterminate","1-2% improving"
"1412",1412,"NAT-DN09",120,322,"Native",167.685996922745,-46.1307733359097,120,120,"2008-2017","Indeterminate","1-2% improving"
"1413",1413,"NAT-DN09",120,322,"Native",167.685996922745,-46.1307733359097,219,120,"2008-2017","Indeterminate","1-2% improving"
"1414",1414,"NAT-DN09",120,251,"Native",167.685996922745,-46.1307733359097,120,120,"2008-2017","Indeterminate","1-2% improving"
"1418",1418,"NAT-DN09",120,251,"Native",167.685996922745,-46.1307733359097,219,120,"2008-2017","Indeterminate","1-2% improving"
"1419",1419,"NAT-DN09",120,120,"Native",167.685996922745,-46.1307733359097,120,120,"2008-2017","Indeterminate","1-2% improving"
"1425",1425,"NAT-DN09",335,120,"Native",167.685996922745,-46.1307733359097,219,120,"2008-2017","Indeterminate","1-2% improving"
"1430",1430,"NAT-DN09",335,322,"Native",167.685996922745,-46.1307733359097,120,120,"2008-2017","Indeterminate","1-2% improving"
"1431",1431,"NAT-DN09",335,322,"Native",167.685996922745,-46.1307733359097,219,120,"2008-2017","Indeterminate","1-2% improving"
"1432",1432,"NAT-DN09",335,251,"Native",167.685996922745,-46.1307733359097,120,120,"2008-2017","Indeterminate","1-2% improving"
"1436",1436,"NAT-DN09",335,251,"Native",167.685996922745,-46.1307733359097,219,120,"2008-2017","Indeterminate","1-2% improving"
"1437",1437,"NAT-DN09",335,120,"Native",167.685996922745,-46.1307733359097,120,120,"2008-2017","Indeterminate","1-2% improving"
"1440",1440,"NAT-DN10",109,109,"Native",167.5342637,-45.80502969,109,109,"2008-2017","Indeterminate","0-1% worsening"
"1441",1441,"NAT-DN10",109,311,"Native",167.5342637,-45.80502969,109,109,"2008-2017","Indeterminate","0-1% worsening"
"1446",1446,"NAT-DN10",109,240,"Native",167.5342637,-45.80502969,109,109,"2008-2017","Indeterminate","0-1% worsening"
"1449",1449,"NAT-DN10",324,109,"Native",167.5342637,-45.80502969,109,109,"2008-2017","Indeterminate","0-1% worsening"
"1450",1450,"NAT-DN10",324,311,"Native",167.5342637,-45.80502969,109,109,"2008-2017","Indeterminate","0-1% worsening"
"1455",1455,"NAT-DN10",324,240,"Native",167.5342637,-45.80502969,109,109,"2008-2017","Indeterminate","0-1% worsening"
"1458",1458,"NAT-DN10",240,109,"Native",167.5342637,-45.80502969,109,109,"2008-2017","Indeterminate","0-1% worsening"
"1459",1459,"NAT-DN10",240,311,"Native",167.5342637,-45.80502969,109,109,"2008-2017","Indeterminate","0-1% worsening"
"1464",1464,"NAT-DN10",240,240,"Native",167.5342637,-45.80502969,109,109,"2008-2017","Indeterminate","0-1% worsening"
"1468",1468,"NAT-GS01",120,323,"Pastoral",177.8818198,-38.46854899,120,120,"2008-2017","Indeterminate","1-2% improving"
"1474",1474,"NAT-GS01",120,251,"Pastoral",177.8818198,-38.46854899,120,120,"2008-2017","Indeterminate","1-2% improving"
"1475",1475,"NAT-GS01",120,120,"Pastoral",177.8818198,-38.46854899,120,120,"2008-2017","Indeterminate","1-2% improving"
"1477",1477,"NAT-GS01",251,323,"Pastoral",177.8818198,-38.46854899,120,120,"2008-2017","Indeterminate","1-2% improving"
"1483",1483,"NAT-GS01",251,251,"Pastoral",177.8818198,-38.46854899,120,120,"2008-2017","Indeterminate","1-2% improving"
"1484",1484,"NAT-GS01",251,120,"Pastoral",177.8818198,-38.46854899,120,120,"2008-2017","Indeterminate","1-2% improving"
"1486",1486,"NAT-GS01",335,323,"Pastoral",177.8818198,-38.46854899,120,120,"2008-2017","Indeterminate","1-2% improving"
"1492",1492,"NAT-GS01",335,251,"Pastoral",177.8818198,-38.46854899,120,120,"2008-2017","Indeterminate","1-2% improving"
"1493",1493,"NAT-GS01",335,120,"Pastoral",177.8818198,-38.46854899,120,120,"2008-2017","Indeterminate","1-2% improving"
"1495",1495,"NAT-GS02",251,323,"Pastoral",177.5616815,-38.41500176,120,120,"2008-2017","Worsening",">2% worsening"
"1497",1497,"NAT-GS02",251,251,"Pastoral",177.5616815,-38.41500176,120,120,"2008-2017","Worsening",">2% worsening"
"1502",1502,"NAT-GS02",251,120,"Pastoral",177.5616815,-38.41500176,120,120,"2008-2017","Worsening",">2% worsening"
"1504",1504,"NAT-GS02",120,323,"Pastoral",177.5616815,-38.41500176,120,120,"2008-2017","Worsening",">2% worsening"
"1506",1506,"NAT-GS02",120,251,"Pastoral",177.5616815,-38.41500176,120,120,"2008-2017","Worsening",">2% worsening"
"1511",1511,"NAT-GS02",120,120,"Pastoral",177.5616815,-38.41500176,120,120,"2008-2017","Worsening",">2% worsening"
"1513",1513,"NAT-GS02",335,323,"Pastoral",177.5616815,-38.41500176,120,120,"2008-2017","Worsening",">2% worsening"
"1515",1515,"NAT-GS02",335,251,"Pastoral",177.5616815,-38.41500176,120,120,"2008-2017","Worsening",">2% worsening"
"1520",1520,"NAT-GS02",335,120,"Pastoral",177.5616815,-38.41500176,120,120,"2008-2017","Worsening",">2% worsening"
"1522",1522,"NAT-GS03",249,322,"Pastoral",177.621011,-38.19973323,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1523",1523,"NAT-GS03",249,250,"Pastoral",177.621011,-38.19973323,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1528",1528,"NAT-GS03",249,120,"Pastoral",177.621011,-38.19973323,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1531",1531,"NAT-GS03",333,322,"Pastoral",177.621011,-38.19973323,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1532",1532,"NAT-GS03",333,250,"Pastoral",177.621011,-38.19973323,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1537",1537,"NAT-GS03",333,120,"Pastoral",177.621011,-38.19973323,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1540",1540,"NAT-GS03",120,322,"Pastoral",177.621011,-38.19973323,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1541",1541,"NAT-GS03",120,250,"Pastoral",177.621011,-38.19973323,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1546",1546,"NAT-GS03",120,120,"Pastoral",177.621011,-38.19973323,120,120,"2008-2017","Indeterminate","0-1% worsening"
"1549",1549,"NAT-GS04",115,246,"Native",177.637474815808,-37.8602054026964,115,115,"2008-2017","Indeterminate","0-1% improving"
"1551",1551,"NAT-GS04",115,115,"Native",177.637474815808,-37.8602054026964,115,115,"2008-2017","Indeterminate","0-1% improving"
"1555",1555,"NAT-GS04",115,318,"Native",177.637474815808,-37.8602054026964,115,115,"2008-2017","Indeterminate","0-1% improving"
"1558",1558,"NAT-GS04",330,246,"Native",177.637474815808,-37.8602054026964,115,115,"2008-2017","Indeterminate","0-1% improving"
"1560",1560,"NAT-GS04",330,115,"Native",177.637474815808,-37.8602054026964,115,115,"2008-2017","Indeterminate","0-1% improving"
"1564",1564,"NAT-GS04",330,318,"Native",177.637474815808,-37.8602054026964,115,115,"2008-2017","Indeterminate","0-1% improving"
"1567",1567,"NAT-GS04",246,246,"Native",177.637474815808,-37.8602054026964,115,115,"2008-2017","Indeterminate","0-1% improving"
"1569",1569,"NAT-GS04",246,115,"Native",177.637474815808,-37.8602054026964,115,115,"2008-2017","Indeterminate","0-1% improving"
"1573",1573,"NAT-GS04",246,318,"Native",177.637474815808,-37.8602054026964,115,115,"2008-2017","Indeterminate","0-1% improving"
"1578",1578,"NAT-GY01",333,250,"Native",171.6998539,-41.83490202,120,120,"2008-2017","Indeterminate","1-2% worsening"
"1581",1581,"NAT-GY01",333,320,"Native",171.6998539,-41.83490202,120,120,"2008-2017","Indeterminate","1-2% worsening"
"1582",1582,"NAT-GY01",333,120,"Native",171.6998539,-41.83490202,120,120,"2008-2017","Indeterminate","1-2% worsening"
"1587",1587,"NAT-GY01",251,250,"Native",171.6998539,-41.83490202,120,120,"2008-2017","Indeterminate","1-2% worsening"
"1590",1590,"NAT-GY01",251,320,"Native",171.6998539,-41.83490202,120,120,"2008-2017","Indeterminate","1-2% worsening"
"1591",1591,"NAT-GY01",251,120,"Native",171.6998539,-41.83490202,120,120,"2008-2017","Indeterminate","1-2% worsening"
"1596",1596,"NAT-GY01",120,250,"Native",171.6998539,-41.83490202,120,120,"2008-2017","Indeterminate","1-2% worsening"
"1599",1599,"NAT-GY01",120,320,"Native",171.6998539,-41.83490202,120,120,"2008-2017","Indeterminate","1-2% worsening"
"1600",1600,"NAT-GY01",120,120,"Native",171.6998539,-41.83490202,120,120,"2008-2017","Indeterminate","1-2% worsening"
"1604",1604,"NAT-GY02",334,119,"Native",171.2979004,-42.45351682,120,118,"2008-2017","Indeterminate","0-1% worsening"
"1606",1606,"NAT-GY02",334,249,"Native",171.2979004,-42.45351682,120,118,"2008-2017","Indeterminate","0-1% worsening"
"1607",1607,"NAT-GY02",334,318,"Native",171.2979004,-42.45351682,120,118,"2008-2017","Indeterminate","0-1% worsening"
"1613",1613,"NAT-GY02",252,119,"Native",171.2979004,-42.45351682,120,118,"2008-2017","Indeterminate","0-1% worsening"
"1615",1615,"NAT-GY02",252,249,"Native",171.2979004,-42.45351682,120,118,"2008-2017","Indeterminate","0-1% worsening"
"1616",1616,"NAT-GY02",252,318,"Native",171.2979004,-42.45351682,120,118,"2008-2017","Indeterminate","0-1% worsening"
"1622",1622,"NAT-GY02",120,119,"Native",171.2979004,-42.45351682,120,118,"2008-2017","Indeterminate","0-1% worsening"
"1624",1624,"NAT-GY02",120,249,"Native",171.2979004,-42.45351682,120,118,"2008-2017","Indeterminate","0-1% worsening"
"1625",1625,"NAT-GY02",120,318,"Native",171.2979004,-42.45351682,120,118,"2008-2017","Indeterminate","0-1% worsening"
"1632",1632,"NAT-GY03",251,319,"Native",171.7861605,-42.35445854,120,120,"2008-2017","Indeterminate","0-1% improving"
"1635",1635,"NAT-GY03",251,249,"Native",171.7861605,-42.35445854,120,120,"2008-2017","Indeterminate","0-1% improving"
"1637",1637,"NAT-GY03",251,120,"Native",171.7861605,-42.35445854,120,120,"2008-2017","Indeterminate","0-1% improving"
"1641",1641,"NAT-GY03",120,319,"Native",171.7861605,-42.35445854,120,120,"2008-2017","Indeterminate","0-1% improving"
"1644",1644,"NAT-GY03",120,249,"Native",171.7861605,-42.35445854,120,120,"2008-2017","Indeterminate","0-1% improving"
"1646",1646,"NAT-GY03",120,120,"Native",171.7861605,-42.35445854,120,120,"2008-2017","Indeterminate","0-1% improving"
"1650",1650,"NAT-GY03",333,319,"Native",171.7861605,-42.35445854,120,120,"2008-2017","Indeterminate","0-1% improving"
"1653",1653,"NAT-GY03",333,249,"Native",171.7861605,-42.35445854,120,120,"2008-2017","Indeterminate","0-1% improving"
"1655",1655,"NAT-GY03",333,120,"Native",171.7861605,-42.35445854,120,120,"2008-2017","Indeterminate","0-1% improving"
"1659",1659,"NAT-GY04",331,249,"Native",169.297935,-43.94246432,120,120,"2008-2017","Indeterminate","0-1% improving"
"1661",1661,"NAT-GY04",331,317,"Native",169.297935,-43.94246432,120,120,"2008-2017","Indeterminate","0-1% improving"
"1663",1663,"NAT-GY04",331,119,"Native",169.297935,-43.94246432,120,120,"2008-2017","Indeterminate","0-1% improving"
"1668",1668,"NAT-GY04",120,249,"Native",169.297935,-43.94246432,120,120,"2008-2017","Indeterminate","0-1% improving"
"1670",1670,"NAT-GY04",120,317,"Native",169.297935,-43.94246432,120,120,"2008-2017","Indeterminate","0-1% improving"
"1672",1672,"NAT-GY04",120,119,"Native",169.297935,-43.94246432,120,120,"2008-2017","Indeterminate","0-1% improving"
"1677",1677,"NAT-GY04",250,249,"Native",169.297935,-43.94246432,120,120,"2008-2017","Indeterminate","0-1% improving"
"1679",1679,"NAT-GY04",250,317,"Native",169.297935,-43.94246432,120,120,"2008-2017","Indeterminate","0-1% improving"
"1681",1681,"NAT-GY04",250,119,"Native",169.297935,-43.94246432,120,120,"2008-2017","Indeterminate","0-1% improving"
"1686",1686,"NAT-HM01",252,251,"Pastoral",175.348281,-38.26870551,118,120,"2008-2017","Indeterminate","0-1% worsening"
"1687",1687,"NAT-HM01",252,323,"Pastoral",175.348281,-38.26870551,118,120,"2008-2017","Indeterminate","0-1% worsening"
"1690",1690,"NAT-HM01",252,120,"Pastoral",175.348281,-38.26870551,118,120,"2008-2017","Indeterminate","0-1% worsening"
"1695",1695,"NAT-HM01",120,251,"Pastoral",175.348281,-38.26870551,118,120,"2008-2017","Indeterminate","0-1% worsening"
"1696",1696,"NAT-HM01",120,323,"Pastoral",175.348281,-38.26870551,118,120,"2008-2017","Indeterminate","0-1% worsening"
"1699",1699,"NAT-HM01",120,120,"Pastoral",175.348281,-38.26870551,118,120,"2008-2017","Indeterminate","0-1% worsening"
"1704",1704,"NAT-HM01",336,251,"Pastoral",175.348281,-38.26870551,118,120,"2008-2017","Indeterminate","0-1% worsening"
"1705",1705,"NAT-HM01",336,323,"Pastoral",175.348281,-38.26870551,118,120,"2008-2017","Indeterminate","0-1% worsening"
"1708",1708,"NAT-HM01",336,120,"Pastoral",175.348281,-38.26870551,118,120,"2008-2017","Indeterminate","0-1% worsening"
"1712",1712,"NAT-HM02",120,120,"Pastoral",175.1518664,-37.7985593,119,120,"2008-2017","Indeterminate","0-1% improving"
"1715",1715,"NAT-HM02",120,252,"Pastoral",175.1518664,-37.7985593,119,120,"2008-2017","Indeterminate","0-1% improving"
"1718",1718,"NAT-HM02",120,324,"Pastoral",175.1518664,-37.7985593,119,120,"2008-2017","Indeterminate","0-1% improving"
"1721",1721,"NAT-HM02",336,120,"Pastoral",175.1518664,-37.7985593,119,120,"2008-2017","Indeterminate","0-1% improving"
"1724",1724,"NAT-HM02",336,252,"Pastoral",175.1518664,-37.7985593,119,120,"2008-2017","Indeterminate","0-1% improving"
"1727",1727,"NAT-HM02",336,324,"Pastoral",175.1518664,-37.7985593,119,120,"2008-2017","Indeterminate","0-1% improving"
"1730",1730,"NAT-HM02",252,120,"Pastoral",175.1518664,-37.7985593,119,120,"2008-2017","Indeterminate","0-1% improving"
"1733",1733,"NAT-HM02",252,252,"Pastoral",175.1518664,-37.7985593,119,120,"2008-2017","Indeterminate","0-1% improving"
"1736",1736,"NAT-HM02",252,324,"Pastoral",175.1518664,-37.7985593,119,120,"2008-2017","Indeterminate","0-1% improving"
"1738",1738,"NAT-HM05",248,116,"Pastoral",175.7067882,-37.54662567,116,116,"2008-2017","Indeterminate","0-1% improving"
"1741",1741,"NAT-HM05",248,320,"Pastoral",175.7067882,-37.54662567,116,116,"2008-2017","Indeterminate","0-1% improving"
"1745",1745,"NAT-HM05",248,248,"Pastoral",175.7067882,-37.54662567,116,116,"2008-2017","Indeterminate","0-1% improving"
"1747",1747,"NAT-HM05",116,116,"Pastoral",175.7067882,-37.54662567,116,116,"2008-2017","Indeterminate","0-1% improving"
"1750",1750,"NAT-HM05",116,320,"Pastoral",175.7067882,-37.54662567,116,116,"2008-2017","Indeterminate","0-1% improving"
"1754",1754,"NAT-HM05",116,248,"Pastoral",175.7067882,-37.54662567,116,116,"2008-2017","Indeterminate","0-1% improving"
"1756",1756,"NAT-HM05",331,116,"Pastoral",175.7067882,-37.54662567,116,116,"2008-2017","Indeterminate","0-1% improving"
"1759",1759,"NAT-HM05",331,320,"Pastoral",175.7067882,-37.54662567,116,116,"2008-2017","Indeterminate","0-1% improving"
"1763",1763,"NAT-HM05",331,248,"Pastoral",175.7067882,-37.54662567,116,116,"2008-2017","Indeterminate","0-1% improving"
"1766",1766,"NAT-HM06",120,120,"Pastoral",175.7153067,-37.41479358,120,120,"2008-2017","Indeterminate","1-2% improving"
"1768",1768,"NAT-HM06",120,252,"Pastoral",175.7153067,-37.41479358,120,120,"2008-2017","Indeterminate","1-2% improving"
"1771",1771,"NAT-HM06",120,324,"Pastoral",175.7153067,-37.41479358,120,120,"2008-2017","Indeterminate","1-2% improving"
"1775",1775,"NAT-HM06",335,120,"Pastoral",175.7153067,-37.41479358,120,120,"2008-2017","Indeterminate","1-2% improving"
"1777",1777,"NAT-HM06",335,252,"Pastoral",175.7153067,-37.41479358,120,120,"2008-2017","Indeterminate","1-2% improving"
"1780",1780,"NAT-HM06",335,324,"Pastoral",175.7153067,-37.41479358,120,120,"2008-2017","Indeterminate","1-2% improving"
"1784",1784,"NAT-HM06",252,120,"Pastoral",175.7153067,-37.41479358,120,120,"2008-2017","Indeterminate","1-2% improving"
"1786",1786,"NAT-HM06",252,252,"Pastoral",175.7153067,-37.41479358,120,120,"2008-2017","Indeterminate","1-2% improving"
"1789",1789,"NAT-HM06",252,324,"Pastoral",175.7153067,-37.41479358,120,120,"2008-2017","Indeterminate","1-2% improving"
"1793",1793,"NAT-HV01",325,37,"Native",176.3040086,-39.81786414,109,37,"2008-2017","Indeterminate","0-1% worsening"
"1795",1795,"NAT-HV01",325,238,"Native",176.3040086,-39.81786414,109,37,"2008-2017","Indeterminate","0-1% worsening"
"1798",1798,"NAT-HV01",325,310,"Native",176.3040086,-39.81786414,109,37,"2008-2017","Indeterminate","0-1% worsening"
"1802",1802,"NAT-HV01",109,37,"Native",176.3040086,-39.81786414,109,37,"2008-2017","Indeterminate","0-1% worsening"
"1804",1804,"NAT-HV01",109,238,"Native",176.3040086,-39.81786414,109,37,"2008-2017","Indeterminate","0-1% worsening"
"1807",1807,"NAT-HV01",109,310,"Native",176.3040086,-39.81786414,109,37,"2008-2017","Indeterminate","0-1% worsening"
"1811",1811,"NAT-HV01",241,37,"Native",176.3040086,-39.81786414,109,37,"2008-2017","Indeterminate","0-1% worsening"
"1813",1813,"NAT-HV01",241,238,"Native",176.3040086,-39.81786414,109,37,"2008-2017","Indeterminate","0-1% worsening"
"1816",1816,"NAT-HV01",241,310,"Native",176.3040086,-39.81786414,109,37,"2008-2017","Indeterminate","0-1% worsening"
"1819",1819,"NAT-HV02",120,322,"Pastoral",176.92789556721,-39.7154664130706,120,120,"2008-2017","Improving",">2% improving"
"1822",1822,"NAT-HV02",120,250,"Pastoral",176.92789556721,-39.7154664130706,120,120,"2008-2017","Improving",">2% improving"
"1824",1824,"NAT-HV02",120,120,"Pastoral",176.92789556721,-39.7154664130706,120,120,"2008-2017","Improving",">2% improving"
"1828",1828,"NAT-HV02",336,322,"Pastoral",176.92789556721,-39.7154664130706,120,120,"2008-2017","Improving",">2% improving"
"1831",1831,"NAT-HV02",336,250,"Pastoral",176.92789556721,-39.7154664130706,120,120,"2008-2017","Improving",">2% improving"
"1833",1833,"NAT-HV02",336,120,"Pastoral",176.92789556721,-39.7154664130706,120,120,"2008-2017","Improving",">2% improving"
"1837",1837,"NAT-HV02",252,322,"Pastoral",176.92789556721,-39.7154664130706,120,120,"2008-2017","Improving",">2% improving"
"1840",1840,"NAT-HV02",252,250,"Pastoral",176.92789556721,-39.7154664130706,120,120,"2008-2017","Improving",">2% improving"
"1842",1842,"NAT-HV02",252,120,"Pastoral",176.92789556721,-39.7154664130706,120,120,"2008-2017","Improving",">2% improving"
"1846",1846,"NAT-HV03",335,319,"Pastoral",176.872472015976,-39.5964216405726,120,119,"2008-2017","Indeterminate","0-1% worsening"
"1849",1849,"NAT-HV03",335,247,"Pastoral",176.872472015976,-39.5964216405726,120,119,"2008-2017","Indeterminate","0-1% worsening"
"1852",1852,"NAT-HV03",335,119,"Pastoral",176.872472015976,-39.5964216405726,120,119,"2008-2017","Indeterminate","0-1% worsening"
"1855",1855,"NAT-HV03",120,319,"Pastoral",176.872472015976,-39.5964216405726,120,119,"2008-2017","Indeterminate","0-1% worsening"
"1858",1858,"NAT-HV03",120,247,"Pastoral",176.872472015976,-39.5964216405726,120,119,"2008-2017","Indeterminate","0-1% worsening"
"1861",1861,"NAT-HV03",120,119,"Pastoral",176.872472015976,-39.5964216405726,120,119,"2008-2017","Indeterminate","0-1% worsening"
"1864",1864,"NAT-HV03",251,319,"Pastoral",176.872472015976,-39.5964216405726,120,119,"2008-2017","Indeterminate","0-1% worsening"
"1867",1867,"NAT-HV03",251,247,"Pastoral",176.872472015976,-39.5964216405726,120,119,"2008-2017","Indeterminate","0-1% worsening"
"1870",1870,"NAT-HV03",251,119,"Pastoral",176.872472015976,-39.5964216405726,120,119,"2008-2017","Indeterminate","0-1% worsening"
"1876",1876,"NAT-HV04",120,322,"Native",176.3306411,-39.37991823,120,119,"2008-2017","Indeterminate","0-1% improving"
